Beauhurst company URL,Beauhurst deal URL,Company name,Deal date,Verified investment amount (converted to GBP),Amount raised (converted to GBP)
https://platform.beauhurst.com/company/skdvs4/,https://platform.beauhurst.com/transaction/fundraising/3kbp/,Of Course Learning,2017/3/24,196570,196569.96
https://platform.beauhurst.com/company/gnz2k8/,https://platform.beauhurst.com/transaction/fundraising/b9gp/,Partscosting,2017/5/4,56877,56877.03
https://platform.beauhurst.com/company/qjx3d6/,https://platform.beauhurst.com/transaction/fundraising/q82f/,Intelligent Energy,2010/11/5,15681367,15681366.6
https://platform.beauhurst.com/company/p2m8qy/,https://platform.beauhurst.com/transaction/fundraising/uazj/,Imtech UK,2015/12/10,749896,749896.14
https://platform.beauhurst.com/company/96cssx/,https://platform.beauhurst.com/transaction/fundraising/98ta/,Custom,2017/3/24,142500,142499.9499
https://platform.beauhurst.com/company/j8wngn/,https://platform.beauhurst.com/transaction/fundraising/enpa/,AppSense,2011/2/22,,43362899.93
https://platform.beauhurst.com/company/fsp32y/,https://platform.beauhurst.com/transaction/fundraising/qgcz/,Tagstr,2016/8/9,160950,160950
https://platform.beauhurst.com/company/fsp32y/,https://platform.beauhurst.com/transaction/fundraising/wz8z/,Tagstr,2017/7/1,359971,767595.201
https://platform.beauhurst.com/company/j8wngn/,https://platform.beauhurst.com/transaction/fundraising/9mce/,AppSense,2012/6/6,,632047.165
https://platform.beauhurst.com/company/rnwepn/,https://platform.beauhurst.com/transaction/fundraising/amn5/,Critical Pharmaceuticals,2015/4/2,78550,78549.75
https://platform.beauhurst.com/company/rnwepn/,https://platform.beauhurst.com/transaction/fundraising/jmss/,Critical Pharmaceuticals,2017/2/27,38750,38750
https://platform.beauhurst.com/company/rsviqp/,https://platform.beauhurst.com/transaction/fundraising/rjur/,Modaventure,2017/4/27,25000,24999.555
https://platform.beauhurst.com/company/97gim4/,https://platform.beauhurst.com/transaction/fundraising/7rzd/,BAU Systems,2017/5/5,30000,29999.9999
https://platform.beauhurst.com/company/f4fxfj/,https://platform.beauhurst.com/transaction/fundraising/62sj/,Opera,2017/4/5,150000,150000
https://platform.beauhurst.com/company/sv7rug/,https://platform.beauhurst.com/transaction/fundraising/4yet/,Last British Dragon,2017/5/26,76550,76549.998
https://platform.beauhurst.com/company/pxy5jv/,https://platform.beauhurst.com/transaction/fundraising/b2da/,UC Group,2014/7/28,180800,180800
https://platform.beauhurst.com/company/q7f4qs/,https://platform.beauhurst.com/transaction/fundraising/5wdm/,AKA,2011/6/2,637503,637503.4
https://platform.beauhurst.com/company/ktrpxv/,https://platform.beauhurst.com/transaction/fundraising/mxy8/,MCADO,2017/5/2,1691661,1691661.07
https://platform.beauhurst.com/company/kj79z9/,https://platform.beauhurst.com/transaction/fundraising/dtwd/,SwipeIn,2017/3/13,49960,49960.25
https://platform.beauhurst.com/company/ipd6jg/,https://platform.beauhurst.com/transaction/fundraising/cp8a/,Big Red Group,2017/5/22,400000,400000
https://platform.beauhurst.com/company/9cc9wx/,https://platform.beauhurst.com/transaction/fundraising/t5fj/,Enpro Subsea,2017/3/10,100000,100000
https://platform.beauhurst.com/company/8fy2br/,https://platform.beauhurst.com/transaction/fundraising/iykw/,Precious Cells Group,2016/1/13,1865004,1865004
https://platform.beauhurst.com/company/8fy2br/,https://platform.beauhurst.com/transaction/fundraising/fajw/,Precious Cells Group,2017/5/24,1250010,1250010
https://platform.beauhurst.com/company/mhzb97/,https://platform.beauhurst.com/transaction/fundraising/rirz/,Flixborough Eco Technologies,2017/9/19,14986,100000
https://platform.beauhurst.com/company/hf3k5z/,https://platform.beauhurst.com/transaction/fundraising/5du9/,Seek a Word,2017/1/27,15000,15000.16
https://platform.beauhurst.com/company/ef9qhc/,https://platform.beauhurst.com/transaction/fundraising/fnma/,Travioor,2017/4/18,205000,205000.0684
https://platform.beauhurst.com/company/deskux/,https://platform.beauhurst.com/transaction/fundraising/uapt/,ECO Plastics,2012/12/4,,6000000
https://platform.beauhurst.com/company/deskux/,https://platform.beauhurst.com/transaction/fundraising/kadz/,ECO Plastics,2011/7/20,6607081,24000000
https://platform.beauhurst.com/company/deskux/,https://platform.beauhurst.com/transaction/fundraising/kxtf/,ECO Plastics,2009/11/12,566819,566819
https://platform.beauhurst.com/company/u8ygqg/,https://platform.beauhurst.com/transaction/fundraising/iudh/,Bloomsbury AI,2017/4/5,1359939,1359939.32
https://platform.beauhurst.com/company/pndncj/,https://platform.beauhurst.com/transaction/fundraising/m698/,tootle,2016/9/21,455000,454999.9
https://platform.beauhurst.com/company/pndncj/,https://platform.beauhurst.com/transaction/fundraising/c6qf/,tootle,2017/9/27,1328270,2500000
https://platform.beauhurst.com/company/zv6t8a/,https://platform.beauhurst.com/transaction/fundraising/y3rf/,Caerus Capital Group,2017/6/1,579054,579053.85
https://platform.beauhurst.com/company/9n48ur/,https://platform.beauhurst.com/transaction/fundraising/b4mx/,Vittoria Healthcare,2010/3/30,7940714,7940714.4
https://platform.beauhurst.com/company/nvk9s6/,https://platform.beauhurst.com/transaction/fundraising/efdn/,Heresy,2017/6/14,757000,754342.0827
https://platform.beauhurst.com/company/nugbii/,https://platform.beauhurst.com/transaction/fundraising/sayg/,DogBuddy,2017/9/21,4492941,4398179.506
https://platform.beauhurst.com/company/89tm4q/,https://platform.beauhurst.com/transaction/fundraising/gy7g/,Boxman,2017/5/9,59995,59995.38
https://platform.beauhurst.com/company/vw7n6w/,https://platform.beauhurst.com/transaction/fundraising/ipb5/,Ems,2017/4/4,199996,199995.9436
https://platform.beauhurst.com/company/n7zs25/,https://platform.beauhurst.com/transaction/fundraising/3v5r/,Clinical Insights,2017/4/5,321328,321327.68
https://platform.beauhurst.com/company/fn328t/,https://platform.beauhurst.com/transaction/fundraising/kk6w/,Omnifone,2014/1/3,920690,920690
https://platform.beauhurst.com/company/nfdwvd/,https://platform.beauhurst.com/transaction/fundraising/e47t/,Brilliant Basics,2016/9/17,27500,27499.95
https://platform.beauhurst.com/company/srvzpi/,https://platform.beauhurst.com/transaction/fundraising/gza7/,MusterApp,2017/5/18,64770,64770
https://platform.beauhurst.com/company/kwiyan/,https://platform.beauhurst.com/transaction/fundraising/un5b/,Greene Light Stage,2010/12/22,1243007,1243006.6
https://platform.beauhurst.com/company/kwiyan/,https://platform.beauhurst.com/transaction/fundraising/n89b/,Greene Light Stage,2015/5/27,1804070,1804070
https://platform.beauhurst.com/company/7w6jzc/,https://platform.beauhurst.com/transaction/fundraising/vaxd/,Supper,2017/6/1,210340,210339.875
https://platform.beauhurst.com/company/62a7ee/,https://platform.beauhurst.com/transaction/fundraising/k6nf/,Laser Spoke,2017/5/25,50000,50000
https://platform.beauhurst.com/company/2k2868/,https://platform.beauhurst.com/transaction/fundraising/6ypm/,IPS,2017/4/30,1999800,1999800
https://platform.beauhurst.com/company/6vvpca/,https://platform.beauhurst.com/transaction/fundraising/uhpg/,JDJ Exhibitions,2014/11/1,179999,179998.912
https://platform.beauhurst.com/company/7hmrya/,https://platform.beauhurst.com/transaction/fundraising/n4c2/,AinFin,2017/5/22,221210,221210.25
https://platform.beauhurst.com/company/zkgeai/,https://platform.beauhurst.com/transaction/fundraising/h5gy/,Odimax,2012/11/1,,575000
https://platform.beauhurst.com/company/tj6qkc/,https://platform.beauhurst.com/transaction/fundraising/zpm5/,Diagonal View,2011/6/23,180000,180000
https://platform.beauhurst.com/company/tj6qkc/,https://platform.beauhurst.com/transaction/fundraising/brtq/,Diagonal View,2013/8/30,99412,99412.5
https://platform.beauhurst.com/company/eiizas/,https://platform.beauhurst.com/transaction/fundraising/abrg/,AimBrain,2017/6/20,4000095,4000000
https://platform.beauhurst.com/company/u6xkqa/,https://platform.beauhurst.com/transaction/fundraising/8tze/,embonds,2014/5/13,296926,296925.91
https://platform.beauhurst.com/company/u6xkqa/,https://platform.beauhurst.com/transaction/fundraising/wpfj/,embonds,2014/11/20,638032,638031.9
https://platform.beauhurst.com/company/u6xkqa/,https://platform.beauhurst.com/transaction/fundraising/qehj/,embonds,2015/5/15,2178188,2178187.5
https://platform.beauhurst.com/company/u6xkqa/,https://platform.beauhurst.com/transaction/fundraising/zekx/,embonds,2015/12/23,2178188,2178187.5
https://platform.beauhurst.com/company/mc48cw/,https://platform.beauhurst.com/transaction/fundraising/zffi/,Properr,2017/6/20,1199714,1199714.26
https://platform.beauhurst.com/company/i5iyz8/,https://platform.beauhurst.com/transaction/fundraising/9isv/,SPC International,2014/1/30,265000,265000
https://platform.beauhurst.com/company/kgcym4/,https://platform.beauhurst.com/transaction/fundraising/w49e/,The Chapar,2017/6/21,,1307630
https://platform.beauhurst.com/company/2tde4z/,https://platform.beauhurst.com/transaction/fundraising/bh7n/,Powerhouse Software,2017/6/21,,125000
https://platform.beauhurst.com/company/fh7zsj/,https://platform.beauhurst.com/transaction/fundraising/jgyp/,Engenie,2017/5/15,159075,159075
https://platform.beauhurst.com/company/jptntw/,https://platform.beauhurst.com/transaction/fundraising/5j62/,SideStory,2016/9/26,210000,209999.55
https://platform.beauhurst.com/company/k7u528/,https://platform.beauhurst.com/transaction/fundraising/5uig/,Eyon,2016/12/1,95000,95000
https://platform.beauhurst.com/company/k7u528/,https://platform.beauhurst.com/transaction/fundraising/m7dg/,Eyon,2017/5/1,30000,30000
https://platform.beauhurst.com/company/bnh7xn/,https://platform.beauhurst.com/transaction/fundraising/gtji/,Veeemotion,2013/2/8,120001,120001
https://platform.beauhurst.com/company/bnh7xn/,https://platform.beauhurst.com/transaction/fundraising/pghw/,Veeemotion,2014/6/17,632768,632768.04
https://platform.beauhurst.com/company/2u8uth/,https://platform.beauhurst.com/transaction/fundraising/hqkj/,Clearfleau,2010/11/26,254144,254144
https://platform.beauhurst.com/company/2u8uth/,https://platform.beauhurst.com/transaction/fundraising/gqhx/,Clearfleau,2013/5/16,591936,591936
https://platform.beauhurst.com/company/2u8uth/,https://platform.beauhurst.com/transaction/fundraising/shfx/,Clearfleau,2015/1/14,500000,500000
https://platform.beauhurst.com/company/2u8uth/,https://platform.beauhurst.com/transaction/fundraising/8uxi/,Clearfleau,2017/6/14,40000,40000
https://platform.beauhurst.com/company/3fvxis/,https://platform.beauhurst.com/transaction/fundraising/e66j/,The London Bar Consultants Ltd,2016/7/28,120000,120000
https://platform.beauhurst.com/company/sd2gj9/,https://platform.beauhurst.com/transaction/fundraising/ybei/,Kite Power Systems,2017/3/28,2000000,2000000
https://platform.beauhurst.com/company/b3bwmi/,https://platform.beauhurst.com/transaction/fundraising/4f29/,FarFetch,2017/6/22,,313125067
https://platform.beauhurst.com/company/ina8zn/,https://platform.beauhurst.com/transaction/fundraising/tiqq/,iComunico,2017/5/31,316019,316018.78
https://platform.beauhurst.com/company/c2472f/,https://platform.beauhurst.com/transaction/fundraising/33rz/,CycleSwitch,2017/6/1,199560,199559.6196
https://platform.beauhurst.com/company/d5ufzs/,https://platform.beauhurst.com/transaction/fundraising/zps4/,Moira House,2016/11/18,200000,200000
https://platform.beauhurst.com/company/pdwuhk/,https://platform.beauhurst.com/transaction/fundraising/pkby/,Slappie,2017/6/5,53340,53340.1246
https://platform.beauhurst.com/company/x6n38d/,https://platform.beauhurst.com/transaction/fundraising/hasb/,EncycloKidia,2017/5/15,18334,18333.9666
https://platform.beauhurst.com/company/34hfau/,https://platform.beauhurst.com/transaction/fundraising/dsnq/,Muzeums,2017/5/14,,81224
https://platform.beauhurst.com/company/j5ri7q/,https://platform.beauhurst.com/transaction/fundraising/sssv/,rtobjects,2017/5/19,,66100
https://platform.beauhurst.com/company/ru855e/,https://platform.beauhurst.com/transaction/fundraising/siw9/,Hummus Bros,2017/5/23,,165400
https://platform.beauhurst.com/company/buztcn/,https://platform.beauhurst.com/transaction/fundraising/qmbj/,ProLabs,2017/6/23,,
https://platform.beauhurst.com/company/5g9x7g/,https://platform.beauhurst.com/transaction/fundraising/w45t/,Bantr.tv,2011/6/7,20000,19999.995
https://platform.beauhurst.com/company/5g9x7g/,https://platform.beauhurst.com/transaction/fundraising/injd/,Bantr.tv,2012/10/17,136239,136239.12
https://platform.beauhurst.com/company/3fvxis/,https://platform.beauhurst.com/transaction/fundraising/i5b9/,The London Bar Consultants Ltd,2017/5/30,60000,59999.99972
https://platform.beauhurst.com/company/3nqmuw/,https://platform.beauhurst.com/transaction/fundraising/35a3/,Money Wise,2009/12/31,168587,168587
https://platform.beauhurst.com/company/t29k4y/,https://platform.beauhurst.com/transaction/fundraising/e83h/,Good Hemp,2014/11/18,139984,139984.32
https://platform.beauhurst.com/company/t29k4y/,https://platform.beauhurst.com/transaction/fundraising/88vc/,Good Hemp,2017/6/8,3000563,3000563.16
https://platform.beauhurst.com/company/t29k4y/,https://platform.beauhurst.com/transaction/fundraising/7nnc/,Good Hemp,2016/4/25,1530664,1530663.75
https://platform.beauhurst.com/company/ckubdf/,https://platform.beauhurst.com/transaction/fundraising/g3ay/,Foresight & Vision,2017/5/25,99998,99998.46
https://platform.beauhurst.com/company/4mg5e2/,https://platform.beauhurst.com/transaction/fundraising/hdr4/,Inaspect Technology,2016/1/20,49999,49998.65
https://platform.beauhurst.com/company/4mg5e2/,https://platform.beauhurst.com/transaction/fundraising/usqr/,Inaspect Technology,2016/8/17,250001,250000.77
https://platform.beauhurst.com/company/2y3pgm/,https://platform.beauhurst.com/transaction/fundraising/u5jd/,Perfect Planner,2017/3/1,36980,36979.74
https://platform.beauhurst.com/company/j8cctv/,https://platform.beauhurst.com/transaction/fundraising/27ek/,QuidCycle,2017/1/16,462083,462083.32
https://platform.beauhurst.com/company/aamxez/,https://platform.beauhurst.com/transaction/fundraising/ama6/,Sliips,2017/2/10,51995,51995.36
https://platform.beauhurst.com/company/f56x8e/,https://platform.beauhurst.com/transaction/fundraising/fcu2/,Story Models,2017/2/10,31958,31957.8
https://platform.beauhurst.com/company/u53quq/,https://platform.beauhurst.com/transaction/fundraising/pm9q/,Carnell,2008/3/28,,
https://platform.beauhurst.com/company/v87t9v/,https://platform.beauhurst.com/transaction/fundraising/b5dg/,LiquidityChain,2017/6/26,,
https://platform.beauhurst.com/company/4x35ay/,https://platform.beauhurst.com/transaction/fundraising/g6jt/,Bifold Group,2012/4/27,,75000000
https://platform.beauhurst.com/company/p9xeg5/,https://platform.beauhurst.com/transaction/fundraising/psy9/,DanDan Digital,2017/6/30,400000,400000
https://platform.beauhurst.com/company/ji8s48/,https://platform.beauhurst.com/transaction/fundraising/ttny/,Sports Archives Company,2015/10/9,63950,63949.995
https://platform.beauhurst.com/company/ji8s48/,https://platform.beauhurst.com/transaction/fundraising/vtsd/,Sports Archives Company,2016/4/28,30000,30000
https://platform.beauhurst.com/company/ji8s48/,https://platform.beauhurst.com/transaction/fundraising/am3d/,Sports Archives Company,2017/2/18,12000,12000
https://platform.beauhurst.com/company/ji8s48/,https://platform.beauhurst.com/transaction/fundraising/fewr/,Sports Archives Company,2017/6/15,10000,10000
https://platform.beauhurst.com/company/mtmckz/,https://platform.beauhurst.com/transaction/fundraising/jiz6/,Positive People,2017/5/24,10443,10443
https://platform.beauhurst.com/company/ke2iyj/,https://platform.beauhurst.com/transaction/fundraising/chp2/,Upstream,2017/3/9,199966,199966.26
https://platform.beauhurst.com/company/ke2iyj/,https://platform.beauhurst.com/transaction/fundraising/yqt2/,Upstream,2017/6/22,564495,564495.1165
https://platform.beauhurst.com/company/viu9wc/,https://platform.beauhurst.com/transaction/fundraising/6nhv/,Pop My Mind,2016/9/1,41098,41097.826
https://platform.beauhurst.com/company/viu9wc/,https://platform.beauhurst.com/transaction/fundraising/48fv/,Pop My Mind,2017/5/19,82750,82749.7631
https://platform.beauhurst.com/company/fyidyr/,https://platform.beauhurst.com/transaction/fundraising/2nkq/,Conscia Jazz,2016/2/10,10000,10000
https://platform.beauhurst.com/company/fyidyr/,https://platform.beauhurst.com/transaction/fundraising/crhf/,Conscia Jazz,2017/6/12,8000,8000
https://platform.beauhurst.com/company/rnwepn/,https://platform.beauhurst.com/transaction/fundraising/5fj8/,Critical Pharmaceuticals,2016/6/22,75070,75070
https://platform.beauhurst.com/company/46d9hq/,https://platform.beauhurst.com/transaction/fundraising/eds5/,Blurrt,2017/1/31,,
https://platform.beauhurst.com/company/qzemdj/,https://platform.beauhurst.com/transaction/fundraising/pzb4/,2.00E+02,2011/4/20,6855813,6855813
https://platform.beauhurst.com/company/yhu7j5/,https://platform.beauhurst.com/transaction/fundraising/eghr/,The Bottle Shop,2017/6/30,,405690
https://platform.beauhurst.com/company/e9s389/,https://platform.beauhurst.com/transaction/fundraising/4erj/,All Star Lanes,2010/6/22,544512,544512
https://platform.beauhurst.com/company/e9s389/,https://platform.beauhurst.com/transaction/fundraising/re5x/,All Star Lanes,2011/4/15,1400000,1400000
https://platform.beauhurst.com/company/r3dwdr/,https://platform.beauhurst.com/transaction/fundraising/2p9x/,Farley Macallan,2017/3/31,44013,44012.7613
https://platform.beauhurst.com/company/sd3d6h/,https://platform.beauhurst.com/transaction/fundraising/tmh8/,BillSaveUK,2016/5/6,2407404,2407404
https://platform.beauhurst.com/company/6y6uww/,https://platform.beauhurst.com/transaction/fundraising/ifz3/,Inside Ideas Group,2017/4/21,1499989,1499988.773
https://platform.beauhurst.com/company/g66k2v/,https://platform.beauhurst.com/transaction/fundraising/59xb/,Den,2017/6/3,,2270366
https://platform.beauhurst.com/company/zantd9/,https://platform.beauhurst.com/transaction/fundraising/zpar/,Future Digital,2017/4/5,564741,564741
https://platform.beauhurst.com/company/f6n4au/,https://platform.beauhurst.com/transaction/fundraising/qshf/,NightstaRx,2017/6/29,14752035,34592979.01
https://platform.beauhurst.com/company/xaadqq/,https://platform.beauhurst.com/transaction/fundraising/wakz/,Whipper,2016/4/18,15000,15000
https://platform.beauhurst.com/company/xaadqq/,https://platform.beauhurst.com/transaction/fundraising/qyjz/,Whipper,2017/7/5,1089785,1052976.105
https://platform.beauhurst.com/company/zzdpcy/,https://platform.beauhurst.com/transaction/fundraising/hn8v/,Somnium Technologies,2017/4/26,30000,30000
https://platform.beauhurst.com/company/bqzp56/,https://platform.beauhurst.com/transaction/fundraising/ne8t/,Beta Distribution,2012/3/30,1071221,1071220.92
https://platform.beauhurst.com/company/ict9mf/,https://platform.beauhurst.com/transaction/fundraising/mfsy/,Logical Glue,2017/7/6,1029992,1029992.1
https://platform.beauhurst.com/company/46d9hq/,https://platform.beauhurst.com/transaction/fundraising/28s2/,Blurrt,2017/5/31,,
https://platform.beauhurst.com/company/9dtyyc/,https://platform.beauhurst.com/transaction/fundraising/rqer/,Lein Applied Diagnostics,2017/6/1,439707,439539
https://platform.beauhurst.com/company/cwdiq3/,https://platform.beauhurst.com/transaction/fundraising/a7bm/,Jupiter Diagnostics,2017/6/1,279177,2465786
https://platform.beauhurst.com/company/ehm4bq/,https://platform.beauhurst.com/transaction/fundraising/zgcf/,eMoov,2017/8/21,11062011,9000000
https://platform.beauhurst.com/company/3443e4/,https://platform.beauhurst.com/transaction/fundraising/y484/,The Sloane Bros. Frozen Yoghurt Co.,2016/11/25,175742,175742.34
https://platform.beauhurst.com/company/3443e4/,https://platform.beauhurst.com/transaction/fundraising/cbc4/,The Sloane Bros. Frozen Yoghurt Co.,2017/5/22,49938,49938
https://platform.beauhurst.com/company/6xyu2r/,https://platform.beauhurst.com/transaction/fundraising/4zi5/,Pouch,2017/6/28,50000,49999.9992
https://platform.beauhurst.com/company/gd5hfk/,https://platform.beauhurst.com/transaction/fundraising/6gd5/,ResDiary,2017/1/7,52886,52886.4392
https://platform.beauhurst.com/company/rc4pm2/,https://platform.beauhurst.com/transaction/fundraising/k4vx/,We Are Leone,2017/4/26,40222,40222
https://platform.beauhurst.com/company/4nbnsr/,https://platform.beauhurst.com/transaction/fundraising/den9/,1855,2017/6/30,20000,20000
https://platform.beauhurst.com/company/y5scnf/,https://platform.beauhurst.com/transaction/fundraising/wuaz/,Flashbackr,2014/5/13,25000,25000.236
https://platform.beauhurst.com/company/y5scnf/,https://platform.beauhurst.com/transaction/fundraising/9iue/,Flashbackr,2015/6/2,51996,51996.34
https://platform.beauhurst.com/company/sgyvv9/,https://platform.beauhurst.com/transaction/fundraising/face/,Medscope,2017/6/30,60000,60000
https://platform.beauhurst.com/company/358d37/,https://platform.beauhurst.com/transaction/fundraising/bkiw/,HiLo,2017/7/5,10000,10000
https://platform.beauhurst.com/company/tbdqvi/,https://platform.beauhurst.com/transaction/fundraising/xmjr/,CampaignDeus,2017/8/2,149966,149965.5
https://platform.beauhurst.com/company/y73ndi/,https://platform.beauhurst.com/transaction/fundraising/53n3/,EVO Electric,2011/6/14,6270329,5000000
https://platform.beauhurst.com/company/y73ndi/,https://platform.beauhurst.com/transaction/fundraising/ri37/,EVO Electric,2007/9/27,,1500000
https://platform.beauhurst.com/company/g7rhdv/,https://platform.beauhurst.com/transaction/fundraising/22s7/,The Bunker,2010/1/21,625000,625000
https://platform.beauhurst.com/company/y73ndi/,https://platform.beauhurst.com/transaction/fundraising/tcrj/,EVO Electric,2010/7/1,2319050,2319050
https://platform.beauhurst.com/company/jh38sz/,https://platform.beauhurst.com/transaction/fundraising/fqq3/,Xpekt,2017/7/1,49991,49990.95
https://platform.beauhurst.com/company/f6yvga/,https://platform.beauhurst.com/transaction/fundraising/x3cr/,Southside Thermal Sciences,2011/3/25,496925,496925.4356
https://platform.beauhurst.com/company/7vskng/,https://platform.beauhurst.com/transaction/fundraising/umjg/,esa,2014/3/25,300015,300015.219
https://platform.beauhurst.com/company/7vskng/,https://platform.beauhurst.com/transaction/fundraising/ntkg/,esa,2015/3/31,30001,30000.5058
https://platform.beauhurst.com/company/7vskng/,https://platform.beauhurst.com/transaction/fundraising/dpy6/,esa,2016/5/10,155930,155930.03
https://platform.beauhurst.com/company/5qtrib/,https://platform.beauhurst.com/transaction/fundraising/xgan/,Bukowski Grill,2016/9/30,150000,150000
https://platform.beauhurst.com/company/sjemvw/,https://platform.beauhurst.com/transaction/fundraising/jcis/,Hiver Tech,2017/3/31,39996,39995.73
https://platform.beauhurst.com/company/shfvqq/,https://platform.beauhurst.com/transaction/fundraising/f88p/,SkunkWorks Surf Co,2017/5/24,315000,314999.84
https://platform.beauhurst.com/company/izbbeb/,https://platform.beauhurst.com/transaction/fundraising/rajr/,Equinox Search,2017/6/16,22500,22499.9216
https://platform.beauhurst.com/company/7w6jzp/,https://platform.beauhurst.com/transaction/fundraising/a8vk/,Quill,2017/7/13,,
https://platform.beauhurst.com/company/xhphuu/,https://platform.beauhurst.com/transaction/fundraising/dfef/,nCube,2016/10/3,250062,250061.52
https://platform.beauhurst.com/company/pbecga/,https://platform.beauhurst.com/transaction/fundraising/ii8z/,Bird.i,2017/6/28,2001061,2001061
https://platform.beauhurst.com/company/t29k4f/,https://platform.beauhurst.com/transaction/fundraising/6tkb/,Cognitive Geology,2017/6/20,15001,220000
https://platform.beauhurst.com/company/bnh7xn/,https://platform.beauhurst.com/transaction/fundraising/k3p6/,Veeemotion,2017/6/28,959869,959868.667
https://platform.beauhurst.com/company/tvpgef/,https://platform.beauhurst.com/transaction/fundraising/git2/,Pizza Rossa,2015/3/30,159250,159249.8329
https://platform.beauhurst.com/company/tvpgef/,https://platform.beauhurst.com/transaction/fundraising/hiiu/,Pizza Rossa,2016/6/30,79858,79858.22064
https://platform.beauhurst.com/company/2ni5kf/,https://platform.beauhurst.com/transaction/fundraising/8gz2/,Eight19,2017/7/14,1071544,1300000
https://platform.beauhurst.com/company/agzdrk/,https://platform.beauhurst.com/transaction/fundraising/y5sx/,Reach Robotics,2017/7/17,5835346,5800000
https://platform.beauhurst.com/company/hhsxmi/,https://platform.beauhurst.com/transaction/fundraising/qgti/,Relayware,2011/3/9,11034,11034.156
https://platform.beauhurst.com/company/hhsxmi/,https://platform.beauhurst.com/transaction/fundraising/wzpi/,Relayware,2014/9/26,333000,333000.4208
https://platform.beauhurst.com/company/zyzbbc/,https://platform.beauhurst.com/transaction/fundraising/9hd9/,Ozoneplay,2017/6/16,50000,50000
https://platform.beauhurst.com/company/ciqnz5/,https://platform.beauhurst.com/transaction/fundraising/xvtj/,Christina Christou,2016/9/30,40000,40000.05
https://platform.beauhurst.com/company/2dd9qk/,https://platform.beauhurst.com/transaction/fundraising/dcsw/,The Wonder Why Society,2017/5/10,125002,125002
https://platform.beauhurst.com/company/kwsiek/,https://platform.beauhurst.com/transaction/fundraising/t5t7/,Haandle,2017/5/26,10000,10000.12692
https://platform.beauhurst.com/company/bh97ss/,https://platform.beauhurst.com/transaction/fundraising/q235/,Glenroy Spirits,2017/6/20,100000,100000
https://platform.beauhurst.com/company/2vne99/,https://platform.beauhurst.com/transaction/fundraising/x932/,Laundrapp,2017/6/2,5656459,5656459.38
https://platform.beauhurst.com/company/68huzq/,https://platform.beauhurst.com/transaction/fundraising/caxf/,Unified,2017/7/7,83321,83321.425
https://platform.beauhurst.com/company/ym8bpy/,https://platform.beauhurst.com/transaction/fundraising/26p3/,MWR InfoSecurity,2017/6/29,1300000,1299999.902
https://platform.beauhurst.com/company/zqu6ti/,https://platform.beauhurst.com/transaction/fundraising/vm4a/,MooD International,2012/9/25,24155,24155.39
https://platform.beauhurst.com/company/7ic4f7/,https://platform.beauhurst.com/transaction/fundraising/h3wm/,Waggle-It,2016/5/7,6500,6499.68
https://platform.beauhurst.com/company/ir7sdr/,https://platform.beauhurst.com/transaction/fundraising/kimh/,VIRTUS,2011/12/9,7700000,7700000
https://platform.beauhurst.com/company/ir7sdr/,https://platform.beauhurst.com/transaction/fundraising/ui2c/,VIRTUS,2013/3/21,39955000,39955000
https://platform.beauhurst.com/company/ir7sdr/,https://platform.beauhurst.com/transaction/fundraising/n2wc/,VIRTUS,2015/6/18,82080586,82080585.96
https://platform.beauhurst.com/company/ir7sdr/,https://platform.beauhurst.com/transaction/fundraising/dw3u/,VIRTUS,2017/6/23,6997045,6997044.6
https://platform.beauhurst.com/company/xwvagh/,https://platform.beauhurst.com/transaction/fundraising/6i7y/,Iris Speaks,2017/6/29,13000,13000.05
https://platform.beauhurst.com/company/viyb34/,https://platform.beauhurst.com/transaction/fundraising/c34s/,Crew Clothing,2017/2/24,35918,35918.37136
https://platform.beauhurst.com/company/ynm7nr/,https://platform.beauhurst.com/transaction/fundraising/uvxq/,Marvellous Burger,2016/2/24,105000,104999.9999
https://platform.beauhurst.com/company/7f8g8e/,https://platform.beauhurst.com/transaction/fundraising/gtct/,CAKE,2016/4/20,1207096,1207095.982
https://platform.beauhurst.com/company/7f8g8e/,https://platform.beauhurst.com/transaction/fundraising/pgxe/,CAKE,2017/1/26,100002,100001.72
https://platform.beauhurst.com/company/63snak/,https://platform.beauhurst.com/transaction/fundraising/hq8f/,Icosa Water,2015/11/20,625000,625000.0013
https://platform.beauhurst.com/company/63snak/,https://platform.beauhurst.com/transaction/fundraising/dhcf/,Icosa Water,2017/7/12,600000,600000
https://platform.beauhurst.com/company/ajk3i3/,https://platform.beauhurst.com/transaction/fundraising/zy73/,Rezurvit,2017/5/23,,
https://platform.beauhurst.com/company/6a2n4x/,https://platform.beauhurst.com/transaction/fundraising/wa49/,HiveWire,2017/5/22,219998,219997.5
https://platform.beauhurst.com/company/7g8re4/,https://platform.beauhurst.com/transaction/fundraising/j7qk/,GRAMPY,2017/6/30,7728,7728
https://platform.beauhurst.com/company/3d9gcb/,https://platform.beauhurst.com/transaction/fundraising/ixbr/,Pilcro,2017/7/12,147902,147901.5
https://platform.beauhurst.com/company/ppa5nt/,https://platform.beauhurst.com/transaction/fundraising/iaug/,Triptap,2017/7/10,37128,37128
https://platform.beauhurst.com/company/djvkap/,https://platform.beauhurst.com/transaction/fundraising/ef6k/,SexToii,2016/8/4,94879,94878.745
